,time,MOSAiC t2m obs,MOSAiC 10si obs,CARRA2 forecast t2m,CARRA2 forecast 10si,IFS-FESOM_2t_ctrl,IFS-FESOM_2t_hist,IFS-FESOM_10si_hist,IFS-FESOM_10si_ctrl,CARRA2 analysis t2m,CARRA2 analysis 10si
311,2020-02-14 00:00:00,-24.743190783333336,10.729663033045531,-25.53917541503904,9.896895408630371,-28.56438293457029,-27.52526702880857,11.113489344716072,11.21002757549286,-25.539160156249977,10.071734945871867
312,2020-02-14 01:00:00,-24.119970266666666,10.279766156602735,-24.93150939941404,9.536478996276855,-28.106390380859324,-26.99449005126951,10.887936234474182,11.141930013895037,,
313,2020-02-14 02:00:00,-23.54965285,9.23517853272016,-24.345404052734352,9.112139701843262,-27.509222412109324,-26.493597412109324,10.578887820243835,10.95143848657608,,
314,2020-02-14 03:00:00,-22.667288775000003,9.15768988205474,-23.794744873046852,9.389701843261719,-26.983610534667946,-25.947042846679665,10.243081495165823,10.558895111083984,-23.79472961425779,9.227557987323962
315,2020-02-14 04:00:00,-21.979277313888886,8.65481239354906,-22.915319824218727,8.55536937713623,-26.371473693847605,-25.424711608886696,9.855542212724686,10.213569566607475,,
316,2020-02-14 05:00:00,-21.922035402777777,7.433278534215126,-22.097723388671852,7.782038688659668,-25.731657409667946,-24.89831390380857,9.492239892482758,9.875171527266502,,
317,2020-02-14 06:00:00,-20.860882755555554,6.75298082814843,-21.359960937499977,7.221499919891357,-24.976576232910134,-24.064474487304665,9.219717264175417,9.605499684810638,-21.422445678710915,7.128535851719789
318,2020-02-14 07:00:00,-20.316777394444443,5.643444977975207,-20.042318725585915,6.092994213104248,-24.19237365722654,-23.159140014648386,8.909733176231384,9.213107272982596,,
319,2020-02-14 08:00:00,-19.651201544444444,4.5884594451164435,-18.900778198242165,5.025320053100586,-23.436117553710943,-22.25640716552735,8.334474891424179,8.758280918002129,,
320,2020-02-14 09:00:00,-19.042862794444446,3.484353069757859,-18.18956604003904,4.238203048706055,-22.677694702148386,-21.368475341796852,8.010102860629559,8.47559079527855,-18.189367675781227,4.146695008530514
321,2020-02-14 10:00:00,-19.36893173333333,1.7804581039633238,-17.107061767578102,3.5837299823760986,-22.030187988281227,-20.58372344970701,7.889410078525543,8.248160034418106,,
322,2020-02-14 11:00:00,-19.48572594166667,1.896509327364204,-16.453466796874977,2.416767120361328,-21.599584960937477,-20.031835937499977,7.875586047768593,7.949692636728287,,
323,2020-02-14 12:00:00,-19.2661203,3.5951335163095504,-16.258703613281227,1.9599740505218506,-21.226759338378884,-19.864714050292946,7.642584070563316,7.568467557430267,-16.512609863281227,1.5749114610953256
324,2020-02-14 13:00:00,-19.613135219444445,3.336787291355255,-16.631018066406227,2.089035749435425,-21.18742980957029,-19.79694213867191,7.350671842694282,7.327888324856758,,
325,2020-02-14 14:00:00,-19.82253545,3.3278304023725203,-17.64501037597654,4.6488800048828125,-21.167524719238287,-19.87401428222654,6.888257965445519,6.757471978664398,,
326,2020-02-14 15:00:00,-20.07274458888889,3.6523100000534305,-20.136907958984352,4.19448709487915,-21.514738464355446,-20.32617034912107,6.198862314224243,6.029336676001549,-20.13689270019529,4.008549788733944
327,2020-02-14 16:00:00,-20.871190447222222,4.22014275368035,-22.880255126953102,3.4608938694000244,-22.205206298828102,-21.017134094238287,5.492637991905212,5.217978619039059,,
328,2020-02-14 17:00:00,-25.215848233333332,3.539445533711443,-24.650579833984352,3.804271697998047,-23.098638916015574,-21.704534912109324,5.0009836703538895,4.706224083900452,,
329,2020-02-14 18:00:00,-28.875231350000004,3.411616154442361,-26.714971923828102,4.294710159301758,-24.06902923583982,-22.448645019531227,4.852084085345268,4.433275923132896,-26.71690979003904,4.322609283961356
330,2020-02-14 19:00:00,-30.314362736111107,3.0282616732156957,-28.541159057617165,3.842466354370117,-25.092901611328102,-23.409780883789068,4.77641074359417,4.413727298378944,,
331,2020-02-14 20:00:00,-31.970893113888888,2.8393300386484808,-29.861471557617165,4.255904674530029,-26.06989135742191,-24.37980499267573,4.675108090043068,4.4097019135952,,
332,2020-02-14 21:00:00,-33.12559731666667,2.883945850343267,-31.58360900878904,3.3283069133758545,-26.938925170898386,-25.32157745361326,4.746733620762825,4.459148794412613,-31.503515624999977,3.3257463717018254
333,2020-02-14 22:00:00,-34.479100916666674,2.751390389424561,-33.03513183593748,2.3970725536346436,-27.712416076660134,-26.24144592285154,4.723112300038338,4.480039998888969,,
334,2020-02-14 23:00:00,-35.234457475,3.5444737572334746,-34.31316223144529,2.0204622745513916,-28.435003662109324,-27.04386749267573,4.632018938660622,4.334492042660713,,
335,2020-02-15 00:00:00,-35.368538908333335,3.6548080630214166,-35.264791870117165,2.1483988761901855,-29.04804077148438,-27.739454650878884,4.542363107204437,4.1339501440525055,-35.2647766113281,2.538000099535566
336,2020-02-15 01:00:00,-36.21356289999999,3.274239353553995,-35.175192260742165,2.2595443725585938,-29.58710327148438,-28.334623718261696,4.3541663736104965,3.9947144985198975,,
337,2020-02-15 02:00:00,-36.32536539444445,3.46786210715829,-34.997640991210915,3.0052833557128906,-30.07725372314451,-28.833593749999977,4.208093881607056,3.8396844565868378,,
338,2020-02-15 03:00:00,-36.549017863888885,3.356534631752837,-35.860128784179665,2.9156107902526855,-30.496183776855446,-29.264234924316384,4.069064021110535,3.730665147304535,-35.8601135253906,3.0374085966032
339,2020-02-15 04:00:00,-36.55874567222222,3.4976104145215516,-35.35785522460935,3.0989601612091064,-30.862020874023415,-29.63251342773438,4.045045360922813,3.6830194741487503,,
340,2020-02-15 05:00:00,-36.62649682777777,3.5483274140213528,-35.65506591796873,3.379920482635498,-31.183546447753884,-29.954420471191384,4.138086751103401,3.7445151060819626,,
341,2020-02-15 06:00:00,-37.41511330000001,3.127961427387557,-36.3436340332031,3.1322572231292725,-31.487326049804665,-30.255705261230418,4.34341961145401,3.9901484698057175,-36.34361877441404,3.450030544539913
342,2020-02-15 07:00:00,-37.90501085277778,2.9839975914267938,-35.851339721679665,3.6426846981048584,-31.79589691162107,-30.54205932617191,4.551970362663269,4.250861629843712,,
343,2020-02-15 08:00:00,-38.12099097777778,3.28446717262759,-35.93950500488279,3.838308095932007,-32.085394287109324,-30.815275573730418,4.665507093071938,4.452819630503655,,
344,2020-02-15 09:00:00,-38.33897006944444,3.2350125750541974,-36.27275695800779,3.412689208984375,-32.369841003417946,-31.09184875488279,4.764651462435722,4.517511546611786,-36.27274169921873,3.712796193838585
345,2020-02-15 10:00:00,-38.39132617777778,3.406925923262212,-36.18854370117185,2.696011543273926,-32.63380279541013,-31.356886291503884,4.816406339406967,4.522415027022362,,
346,2020-02-15 11:00:00,-37.53763744444444,,-36.61520996093748,2.1106038093566895,-32.874235534667946,-31.60521545410154,4.901703357696533,4.575102597475052,,
347,2020-02-15 12:00:00,-37.62672956388889,4.013332632557426,-36.8855041503906,2.2300283908843994,-33.085653686523415,-31.823568725585886,5.025433346629143,4.713936060667038,-36.88548889160154,2.3177502641046885
348,2020-02-15 13:00:00,-37.618260177777785,3.9993008187504278,-35.97028198242185,2.786064863204956,-33.254789733886696,-32.01944580078123,5.089377865195274,4.847311407327652,,
349,2020-02-15 14:00:00,-37.785271658333336,4.371611524294768,-35.50275268554685,3.602879285812378,-33.40025177001951,-32.19388427734373,5.087370604276657,4.963855624198914,,
350,2020-02-15 15:00:00,-37.613994925,4.114714028296478,-35.53021850585935,3.2920196056365967,-33.47016754150388,-32.302877807617165,4.976626425981522,4.945581793785095,-35.53020324707029,3.24542960501276
351,2020-02-15 16:00:00,-37.91657016944445,3.814624235280044,-36.37938537597654,3.359623670578003,-33.48447265624998,-32.37193145751951,4.866999119520187,4.817820131778717,,
352,2020-02-15 17:00:00,-38.32805055,3.5520229839309434,-36.7126525878906,2.7720086574554443,-33.51255645751951,-32.43017425537107,4.931555509567261,4.753166943788528,,
353,2020-02-15 18:00:00,-38.631729074999996,3.994367551881439,-37.06786193847654,3.4917922019958496,-33.555334472656256,-32.47514190673829,5.032865643501282,4.794098377227783,-37.06784667968748,3.7624763367930423
354,2020-02-15 19:00:00,-39.47810744722222,3.059679580344703,-37.31125488281248,3.1853246688842773,-33.6226867675781,-32.55764617919917,5.05458477139473,5.137198060750961,,
355,2020-02-15 20:00:00,-38.88527080555556,3.334447411414844,-37.48039855957029,3.0168819427490234,-33.69990386962888,-32.6783508300781,4.857504338026047,5.148924574255943,,
356,2020-02-15 21:00:00,-38.59639417777778,3.4041494571671564,-37.0549377441406,3.250854730606079,-33.804159545898386,-32.794371032714764,4.685205966234207,4.871838212013245,-37.05492248535154,3.3724634998943657
357,2020-02-15 22:00:00,-38.465978566666664,3.7645374377054783,-36.56632080078123,2.812441825866699,-33.92976226806638,-32.90708770751951,4.48689891397953,4.648632973432541,,
358,2020-02-15 23:00:00,-38.27332633333333,3.5567321770897284,-37.09091796874998,3.1019680500030518,-34.091734313964764,-33.006803894042946,4.157095402479172,4.25969435274601,,
359,2020-02-16 00:00:00,-38.326254175,3.2162802858001274,-37.97350158691404,3.1070823669433594,-34.273649597167946,-33.06522216796873,4.095446228981018,3.90981674194336,-37.97405090332029,3.2765752363484357
360,2020-02-16 01:00:00,-38.96809451111111,3.156386416595884,-37.92125549316404,3.3413853645324707,-34.44981994628907,-33.115393066406256,4.228208750486374,4.170124918222427,,
361,2020-02-16 02:00:00,-39.02800351388888,3.382860288898277,-38.045309448242165,3.1611595153808594,-34.552153015136696,-33.16284790039063,4.292608976364136,4.297300413250923,,
362,2020-02-16 03:00:00,-38.26158608888888,3.2399850879918177,-37.02416076660154,3.2374091148376465,-34.630514526367165,-33.225592041015574,4.304634988307953,4.374746173620224,-37.02414550781248,3.4009969602921046
363,2020-02-16 04:00:00,-38.16311629999999,3.5943677910118352,-35.45578613281248,3.823852777481079,-34.676962280273415,-33.286032104492165,4.223362177610397,4.346003487706184,,
